Row ID,Order ID,Customer ID,Product ID,Order Date ID,Ship Date ID,Location ID,Ship Mode ID,Sales,Quantity,Discount,Profit,Shipping Duration
8474,CA-2015-169733,GM-14500,OFF-ST-10000876,633,637,448,1,9.952,1,0.2,0.9952,4
8475,CA-2017-169404,NC-18625,OFF-BI-10004492,1163,1168,329,2,37.896,4,0.7,-29.0536,5
8476,CA-2017-169404,NC-18625,OFF-PA-10001033,1163,1168,329,2,65.584,2,0.2,23.7742,5
8477,CA-2017-134880,TW-21025,OFF-PA-10004039,1364,1369,135,2,44.784,1,0.2,16.2342,5
8478,CA-2015-145758,BF-11020,TEC-MA-10004552,641,641,21,4,1035.8,4,0.0,269.308,0
8479,CA-2017-158736,TT-21460,OFF-AR-10002578,1416,1422,9,2,5.76,2,0.0,1.6704,6
8480,US-2016-119270,SW-20245,OFF-PA-10004022,772,776,2,2,19.98,2,0.0,8.991,4
8481,CA-2014-109890,PG-18820,TEC-PH-10004100,192,198,173,2,35.98,2,0.0,10.0744,6
8482,CA-2016-138583,DP-13390,OFF-AR-10001860,845,849,11,2,16.656,3,0.2,3.3312,4
8483,US-2017-118535,DJ-13510,OFF-LA-10001297,1106,1110,21,2,20.7,2,0.0,9.936,4
8484,CA-2016-126284,EN-13780,OFF-BI-10004828,962,966,410,2,83.7,5,0.0,41.013,4
8485,CA-2017-142391,PB-19150,FUR-FU-10002759,1331,1331,5,4,199.8,10,0.0,71.928,0
8486,CA-2017-124716,BD-11560,OFF-PA-10000740,1150,1154,227,2,45.68,2,0.0,21.0128,4
8487,CA-2017-124716,BD-11560,OFF-PA-10001144,1150,1154,227,2,110.96,2,0.0,53.2608,4
8488,CA-2017-124716,BD-11560,OFF-PA-10000859,1150,1154,227,2,11.94,3,0.0,5.97,4
8489,CA-2016-158841,SE-20110,TEC-MA-10001127,734,736,86,1,8749.95,5,0.0,2799.984,2
8490,CA-2016-158841,SE-20110,OFF-BI-10002557,734,736,86,1,36.4,8,0.0,18.2,2
8491,CA-2016-158841,SE-20110,FUR-FU-10001731,734,736,86,1,18.69,7,0.0,7.1022,2
8492,CA-2017-106824,AT-10735,OFF-FA-10001135,1252,1256,2,2,5.94,3,0.0,0.1188,4
8493,CA-2015-109190,CC-12685,OFF-PA-10000069,634,639,311,2,60.736,8,0.2,20.4984,5
8494,CA-2015-109190,CC-12685,TEC-CO-10001943,634,639,311,2,479.976,3,0.2,161.9919,5
8495,CA-2015-109190,CC-12685,OFF-BI-10000977,634,639,311,2,6.08,1,0.8,-10.336,5
8496,CA-2016-143154,AS-10225,TEC-AC-10002942,1035,1041,566,2,165.6,3,0.2,-6.21,6
8497,CA-2014-169061,AB-10150,OFF-AR-10000588,57,60,205,1,59.52,3,0.0,15.4752,3
8498,CA-2014-169061,AB-10150,TEC-AC-10002001,57,60,205,1,479.97,3,0.0,177.5889,3
8499,CA-2014-169061,AB-10150,OFF-SU-10000381,57,60,205,1,18.62,2,0.0,5.3998,3
8500,CA-2014-169061,AB-10150,OFF-BI-10001617,57,60,205,1,49.632,6,0.2,16.7508,3
8501,CA-2014-169061,AB-10150,OFF-PA-10001878,57,60,205,1,97.82,2,0.0,45.9754,3
8502,CA-2015-102316,DH-13075,TEC-PH-10000376,404,406,2,1,15.984,2,0.2,1.1988,2
8503,CA-2015-102316,DH-13075,FUR-CH-10003396,404,406,2,1,184.752,3,0.2,-20.7846,2
8504,CA-2014-164903,SR-20740,OFF-PA-10003363,45,49,2,2,12.96,2,0.0,6.2208,4
8505,CA-2016-109400,NR-18550,FUR-CH-10003298,823,827,123,2,366.744,4,0.3,-110.0232,4
8506,CA-2016-130400,SJ-20125,OFF-BI-10001757,768,772,63,2,8.856,9,0.8,-14.1696,4
8507,CA-2016-130400,SJ-20125,TEC-AC-10004633,768,772,63,2,27.96,5,0.2,8.388,4
8508,CA-2016-130400,SJ-20125,OFF-EN-10001453,768,772,63,2,146.352,3,0.2,49.3938,4
8509,CA-2015-135853,CA-12775,TEC-AC-10004761,683,686,69,3,175.23,11,0.0,61.3305,3
8510,CA-2015-135853,CA-12775,TEC-PH-10003691,683,686,69,3,125.99,1,0.0,31.4975,3
8511,CA-2015-135853,CA-12775,OFF-BI-10004965,683,686,69,3,23.0,2,0.0,10.35,3
8512,CA-2016-103359,LC-16885,OFF-BI-10004233,1055,1059,21,2,25.584,2,0.2,8.9544,4
8513,CA-2016-144645,NS-18640,FUR-FU-10003601,734,740,13,2,73.784,2,0.6,-77.4732,6
8514,CA-2017-141614,NS-18640,OFF-PA-10002787,1220,1224,388,2,20.736,4,0.2,7.2576,4
8515,CA-2015-122168,HG-14965,OFF-AR-10003602,572,577,177,2,17.52,3,0.0,8.2344,5
8516,CA-2015-122168,HG-14965,OFF-AR-10002053,572,577,177,2,35.76,12,0.0,10.0128,5
8517,CA-2016-132899,SF-20200,OFF-AR-10002833,798,802,21,2,3.64,2,0.0,0.9828,4
8518,CA-2017-149720,EM-14065,FUR-FU-10002501,1219,1222,379,1,30.336,6,0.6,-17.4432,3
8519,CA-2017-118003,DO-13645,FUR-FU-10002506,1402,1408,308,2,12.99,1,0.0,1.5588,6
8520,CA-2017-118003,DO-13645,FUR-CH-10003817,1402,1408,308,2,182.22,3,0.0,45.555,6
8521,CA-2017-118003,DO-13645,FUR-CH-10004860,1402,1408,308,2,302.94,3,0.0,18.1764,6
8522,CA-2016-141887,MP-17470,FUR-FU-10002268,713,717,39,2,54.992,14,0.2,8.9362,4
8523,US-2016-160206,MY-18295,TEC-PH-10000148,792,798,176,2,12.99,1,0.0,0.2598,6
8524,CA-2017-133074,DB-13615,OFF-PA-10004082,1328,1332,9,2,55.86,7,0.0,27.93,4
8525,CA-2017-161172,SP-20920,TEC-PH-10004348,1139,1139,39,4,44.376,2,0.4,-7.396,0
8526,CA-2017-161172,SP-20920,FUR-FU-10003424,1139,1139,39,4,51.264,6,0.2,7.6896,0
8527,CA-2017-161172,SP-20920,OFF-BI-10004654,1139,1139,39,4,5.193,3,0.7,-3.462,0
8528,CA-2017-161172,SP-20920,TEC-AC-10004571,1139,1139,39,4,159.984,2,0.2,43.9956,0
8529,CA-2017-161172,SP-20920,OFF-ST-10000675,1139,1139,39,4,54.224,2,0.2,3.389,0
8530,CA-2017-137624,ME-17320,FUR-CH-10001714,1378,1385,2,2,241.424,2,0.2,-36.2136,7
8531,CA-2016-156748,BS-11755,OFF-PA-10000380,1033,1039,69,2,33.36,4,0.0,16.68,6
8532,CA-2016-156748,BS-11755,OFF-PA-10002713,1033,1039,69,2,13.76,2,0.0,6.3296,6
8533,CA-2016-156748,BS-11755,OFF-ST-10001370,1033,1039,69,2,496.86,7,0.0,24.843,6
8534,CA-2016-156748,BS-11755,FUR-CH-10000513,1033,1039,69,2,389.97,3,0.0,35.0973,6
8535,CA-2015-169677,KS-16300,OFF-LA-10003223,366,367,96,1,9.82,2,0.0,4.8118,2
8536,US-2014-163146,CC-12475,TEC-AC-10002217,127,131,9,2,56.4,3,0.0,3.384,4
8537,CA-2015-157343,HD-14785,OFF-BI-10003707,500,504,11,2,18.312,4,0.7,-12.208,4
8538,CA-2015-157343,HD-14785,OFF-PA-10000552,500,504,11,2,25.92,5,0.2,9.072,4
8539,CA-2015-157343,HD-14785,OFF-AR-10003183,500,504,11,2,8.016,3,0.2,1.002,4
8540,CA-2017-147354,KB-16315,TEC-CO-10000971,1132,1136,2,2,479.984,2,0.2,59.998,4
8541,CA-2017-147354,KB-16315,OFF-BI-10003910,1132,1136,2,2,30.84,5,0.2,9.6375,4
8542,CA-2015-157287,HR-14830,OFF-ST-10001172,694,695,11,3,33.568,2,0.2,1.6784,1
8543,CA-2015-157287,HR-14830,FUR-CH-10001270,694,695,11,3,422.625,7,0.3,0.0,1
8544,CA-2014-137575,TB-21625,TEC-AC-10004571,207,212,21,2,199.98,2,0.0,83.9916,5
8545,CA-2016-119074,DS-13180,FUR-FU-10004053,787,791,96,2,20.24,1,0.0,8.7032,4
8546,CA-2016-119074,DS-13180,FUR-FU-10003731,787,791,96,2,39.92,4,0.0,11.1776,4
8547,CA-2016-119074,DS-13180,OFF-BI-10000962,787,791,96,2,32.54,2,0.0,15.9446,4
8548,CA-2015-149566,GB-14530,TEC-AC-10001266,677,682,2,2,39.0,3,0.0,17.55,5
8549,CA-2015-149566,GB-14530,OFF-LA-10000452,677,682,2,2,12.6,4,0.0,6.048,5
8550,CA-2015-126186,GB-14530,FUR-FU-10000073,593,594,35,3,24.64,4,0.2,4.004,1
8551,CA-2015-121132,VB-21745,OFF-LA-10002368,539,546,13,2,6.264,3,0.2,2.0358,7
8552,CA-2015-121132,VB-21745,OFF-FA-10004248,539,546,13,2,14.432,4,0.2,3.4276,7
8553,CA-2014-140473,MC-17425,TEC-CO-10004202,141,145,23,2,719.976,3,0.2,134.9955,4
8554,US-2017-102904,CB-12025,TEC-AC-10000927,1381,1388,28,2,239.92,8,0.0,23.992,7
8555,CA-2016-102092,PM-18940,FUR-TA-10002530,1042,1044,25,3,1056.86,7,0.0,158.529,2
8556,CA-2015-117884,DC-13285,TEC-AC-10002567,425,425,426,4,447.944,7,0.2,89.5888,0
8557,CA-2015-117884,DC-13285,OFF-ST-10002182,425,425,426,4,150.408,9,0.2,-33.8418,0
8558,CA-2016-132829,LA-16780,TEC-PH-10004539,1056,1059,13,1,453.576,3,0.2,39.6879,3
8559,CA-2016-132829,LA-16780,OFF-LA-10002945,1056,1059,13,1,45.36,9,0.2,14.742,3
8560,CA-2016-132829,LA-16780,TEC-PH-10004345,1056,1059,13,1,287.88,3,0.2,35.985,3
8561,CA-2016-132829,LA-16780,TEC-PH-10004912,1056,1059,13,1,131.88,3,0.2,14.8365,3
8562,CA-2016-132829,LA-16780,FUR-FU-10000206,1056,1059,13,1,2.328,2,0.6,-0.7566,3
8563,CA-2016-123540,DJ-13420,FUR-CH-10000847,793,797,176,1,1454.9,5,0.0,378.274,4
8564,US-2017-108315,MH-18115,OFF-BI-10000822,1184,1188,579,2,4.842,3,0.7,-3.5508,4
8565,US-2017-108315,MH-18115,FUR-FU-10000747,1184,1188,579,2,220.704,6,0.2,-8.2764,4
8566,CA-2016-134110,BG-11035,TEC-PH-10002350,1020,1021,458,3,67.176,3,0.2,6.7176,1
8567,CA-2016-134110,BG-11035,OFF-PA-10000697,1020,1021,458,3,15.232,4,0.2,5.5216,1
8568,US-2016-136581,SV-20365,OFF-PA-10002787,1013,1015,385,3,31.104,6,0.2,10.8864,2
8569,CA-2016-162390,DP-13105,OFF-BI-10004318,1039,1045,392,2,968.744,7,0.2,314.8418,6
8570,CA-2016-162390,DP-13105,OFF-BI-10001721,1039,1045,392,2,222.352,13,0.2,77.8232,6
8571,CA-2016-162390,DP-13105,TEC-CO-10004202,1039,1045,392,2,479.984,2,0.2,89.997,6
8572,CA-2016-162222,SR-20740,OFF-PA-10003893,794,794,63,4,10.272,3,0.2,3.21,0
8573,CA-2014-121629,BT-11680,TEC-MA-10004679,321,325,13,2,998.85,5,0.4,-199.77,4
8574,CA-2015-164623,MS-17770,OFF-PA-10000249,632,633,21,3,24.56,2,0.0,11.5432,2
8575,CA-2014-159849,JK-15640,OFF-FA-10000053,251,251,9,4,5.67,3,0.0,0.1134,0
8576,CA-2017-101273,ST-20530,OFF-AP-10000804,1303,1306,427,1,14.336,4,0.2,0.896,3
8577,CA-2017-106747,TS-21505,FUR-FU-10004188,1248,1249,183,3,102.3,1,0.0,26.598,1
8578,CA-2017-146164,CM-12190,FUR-TA-10004915,1420,1424,31,2,607.52,2,0.0,97.2032,4
8579,CA-2017-146164,CM-12190,OFF-ST-10001228,1420,1424,31,2,31.16,2,0.0,7.79,4
8580,CA-2016-111605,JW-15955,OFF-LA-10002368,1060,1066,153,2,2.61,1,0.0,1.2006,6
8581,CA-2014-130673,MC-17590,FUR-FU-10003489,131,133,580,1,10.332,3,0.6,-5.9409,2
8582,CA-2014-130673,MC-17590,OFF-PA-10000289,131,133,580,1,10.368,2,0.2,3.6288,2
8583,CA-2014-130673,MC-17590,TEC-AC-10004227,131,133,580,1,20.784,2,0.2,-3.6372,2
8584,CA-2014-130673,MC-17590,OFF-ST-10000636,131,133,580,1,66.96,5,0.2,-13.392,2
8585,CA-2014-104808,MH-17440,OFF-BI-10003676,31,34,220,1,17.248,2,0.2,6.0368,4
8586,US-2017-132927,RD-19720,OFF-BI-10001116,1407,1413,11,2,11.088,7,0.7,-8.1312,6
8587,CA-2017-162015,KB-16240,TEC-AC-10003832,1256,1263,2,2,1287.45,5,0.0,244.6155,7
8588,CA-2017-162015,KB-16240,OFF-AP-10003040,1256,1263,2,2,168.1,5,0.0,43.706,7
8589,CA-2015-138492,FC-14335,OFF-ST-10002583,478,485,11,2,51.968,2,0.2,-10.3936,7
8590,CA-2017-145338,BD-11770,OFF-AR-10002053,1093,1096,11,3,4.768,2,0.2,0.4768,3
8591,CA-2017-126676,FH-14365,OFF-EN-10004846,1336,1338,392,3,7.98,3,0.0,3.9102,2
8592,CA-2017-101700,SO-20335,OFF-EN-10003134,1177,1180,581,3,18.688,2,0.2,7.008,3
8593,CA-2017-101700,SO-20335,FUR-FU-10001025,1177,1180,581,3,11.664,3,0.2,3.3534,3
8594,CA-2017-159667,PM-19135,TEC-AC-10002567,1377,1381,117,2,191.976,3,0.2,38.3952,4
8595,CA-2017-159667,PM-19135,TEC-PH-10004094,1377,1381,117,2,499.168,4,0.2,31.198,4
8596,CA-2014-111934,GD-14590,OFF-BI-10004364,116,118,86,3,11.88,2,0.0,5.346,2
8597,CA-2014-111934,GD-14590,OFF-PA-10000474,116,118,86,3,35.44,1,0.0,16.6568,2
8598,US-2016-117387,PA-19060,OFF-BI-10004308,999,1003,9,2,67.136,4,0.2,25.176,4
8599,CA-2014-141110,LS-17200,OFF-BI-10002012,319,324,227,2,4.32,3,0.2,1.512,5
8600,CA-2014-141110,LS-17200,OFF-PA-10002586,319,324,227,2,14.94,3,0.0,7.0218,5
8601,CA-2014-141110,LS-17200,OFF-AP-10000692,319,324,227,2,40.54,2,0.0,11.3512,5
8602,CA-2014-141110,LS-17200,OFF-BI-10001553,319,324,227,2,7.312,1,0.2,2.5592,5
8603,US-2014-133949,JL-15175,TEC-PH-10004908,354,354,218,4,475.944,7,0.2,59.493,0
8604,US-2016-116365,CA-12310,TEC-AC-10002217,706,710,53,2,30.08,2,0.2,-5.264,5
8605,US-2016-116365,CA-12310,TEC-AC-10002942,706,710,53,2,165.6,3,0.2,-6.21,5
8606,US-2016-116365,CA-12310,TEC-PH-10002890,706,710,53,2,180.96,5,0.2,13.572,5
8607,CA-2017-162936,CM-12160,TEC-AC-10003614,1294,1298,247,2,23.18,2,0.0,7.6494,4
8608,CA-2014-151946,BT-11440,FUR-FU-10002878,146,151,21,2,56.96,2,0.0,21.0752,5
8609,CA-2014-151946,BT-11440,OFF-AP-10001626,146,151,21,2,15.56,4,0.0,4.0456,5
8610,CA-2014-151946,BT-11440,FUR-BO-10003272,146,151,21,2,353.568,2,0.2,-44.196,5
8611,CA-2014-151946,BT-11440,FUR-FU-10002191,146,151,21,2,13.96,2,0.0,6.7008,5
8612,CA-2017-123624,SE-20110,TEC-AC-10000682,1381,1385,542,1,82.95,5,0.0,29.0325,4
8613,CA-2016-146437,HG-14965,OFF-AR-10000588,729,733,2,1,39.68,2,0.0,10.3168,4
8614,CA-2016-138233,PF-19165,TEC-AC-10002001,1012,1017,206,2,479.97,3,0.0,177.5889,5
8615,CA-2016-165918,BD-11770,OFF-LA-10003720,952,956,174,2,7.38,2,0.0,3.4686,4
8616,CA-2016-165918,BD-11770,OFF-BI-10004364,952,956,174,2,14.256,3,0.2,4.455,4
8617,CA-2016-165918,BD-11770,OFF-PA-10000100,952,956,174,2,81.98,2,0.0,40.1702,4
8618,CA-2016-165918,BD-11770,OFF-BI-10004826,952,956,174,2,39.624,3,0.2,13.8684,4
8619,CA-2017-117513,BT-11395,FUR-TA-10001520,1126,1131,2,2,399.672,7,0.2,-14.9877,5
8620,CA-2017-132437,EM-14095,OFF-ST-10001031,1315,1320,21,1,65.12,4,0.0,16.9312,5
8621,US-2017-119319,LC-17050,FUR-FU-10003878,1374,1377,63,1,30.56,5,0.6,-19.864,3
8622,CA-2017-104318,FH-14275,OFF-AP-10000358,1197,1202,64,2,20.768,2,0.2,2.3364,5
8623,US-2016-114230,CM-12235,OFF-ST-10000876,1030,1034,43,2,39.808,4,0.2,3.9808,4
8624,CA-2015-136147,FM-14380,OFF-BI-10004224,655,660,107,2,121.104,6,0.7,-100.92,5
8625,CA-2015-136147,FM-14380,TEC-AC-10004568,655,660,107,2,111.96,5,0.2,-1.3995,5
8626,CA-2015-156118,HG-14965,OFF-PA-10000533,680,684,82,2,15.696,3,0.2,5.1012,4
8627,CA-2015-164084,AG-10525,OFF-ST-10003638,589,594,21,2,70.26,3,0.0,18.9702,5
8628,CA-2015-164084,AG-10525,TEC-AC-10002305,589,594,21,2,90.0,5,0.0,16.2,5
8629,CA-2015-164084,AG-10525,OFF-BI-10000605,589,594,21,2,6.096,2,0.2,2.0574,5
8630,CA-2015-164084,AG-10525,FUR-TA-10003569,589,594,21,2,481.176,2,0.4,-120.294,5
8631,CA-2015-164084,AG-10525,OFF-FA-10003059,589,594,21,2,7.24,4,0.0,2.3892,5
8632,CA-2016-107783,OT-18730,FUR-BO-10004409,908,909,502,3,177.45,5,0.5,-78.078,1
8633,CA-2016-107783,OT-18730,OFF-BI-10000545,908,909,502,3,1369.764,6,0.7,-913.176,1
8634,CA-2016-107783,OT-18730,OFF-AP-10004052,908,909,502,3,9.48,3,0.2,0.711,1
8635,CA-2017-159793,SV-20365,FUR-BO-10001798,1301,1305,11,2,130.98,2,0.5,-89.0664,4
8636,CA-2014-160094,JM-16195,OFF-AR-10004010,111,113,153,3,174.95,5,0.0,45.487,2
8637,CA-2014-160094,JM-16195,OFF-ST-10000585,111,113,153,3,826.0,5,0.0,214.76,2
8638,CA-2017-151281,HM-14980,FUR-FU-10000397,1181,1186,5,2,139.58,7,0.0,39.0824,5
8639,CA-2017-118346,PO-19180,TEC-AC-10000736,1268,1269,283,3,399.95,5,0.0,143.982,1
8640,CA-2014-129819,KC-16675,OFF-BI-10004970,336,338,1,1,12.39,3,0.0,5.8233,2
8641,US-2017-148551,DB-13120,OFF-BI-10000545,1076,1080,63,2,760.98,5,0.8,-1141.47,4
8642,CA-2017-147767,SV-20935,OFF-BI-10001670,1400,1400,318,4,67.86,6,0.7,-45.24,0
8643,CA-2015-108259,NS-18640,OFF-FA-10000624,650,657,197,2,31.504,11,0.2,11.814,7
8644,CA-2015-108259,NS-18640,OFF-LA-10002945,650,657,197,2,5.04,1,0.2,1.638,7
8645,CA-2015-108259,NS-18640,OFF-BI-10000315,650,657,197,2,39.879,7,0.7,-29.2446,7
8646,CA-2015-108259,NS-18640,FUR-FU-10000023,650,657,197,2,4.712,1,0.2,1.4136,7
8647,CA-2016-113341,MH-17455,FUR-CH-10004698,1028,1032,2,2,194.352,3,0.2,19.4352,4
8648,US-2015-131842,RR-19525,FUR-CH-10004477,677,680,368,3,97.424,2,0.2,10.9602,3
8649,CA-2016-164574,RH-19555,OFF-ST-10003816,909,914,36,2,704.76,5,0.2,26.4285,5
8650,CA-2016-164574,RH-19555,OFF-BI-10002429,909,914,36,2,27.396,3,0.7,-20.0904,5
8651,CA-2014-142769,RP-19390,OFF-FA-10000840,245,245,5,4,5.7,5,0.0,2.679,0
8652,CA-2014-142769,RP-19390,FUR-FU-10001918,245,245,5,4,14.19,3,0.0,5.5341,0
8653,CA-2014-142769,RP-19390,OFF-SU-10001574,245,245,5,4,7.3,2,0.0,2.19,0
8654,CA-2014-142769,RP-19390,TEC-AC-10001606,245,245,5,4,199.98,2,0.0,75.9924,0
8655,CA-2014-142769,RP-19390,TEC-AC-10003399,245,245,5,4,144.96,4,0.0,60.8832,0
8656,CA-2014-142769,RP-19390,TEC-AC-10000865,245,245,5,4,118.0,2,0.0,20.06,0
8657,CA-2014-142769,RP-19390,OFF-PA-10002923,245,245,5,4,48.94,1,0.0,24.47,0
8658,CA-2014-142769,RP-19390,OFF-AP-10004785,245,245,5,4,22.66,2,0.0,9.7438,0
8659,CA-2016-168361,KB-16600,OFF-BI-10003727,872,876,23,2,0.836,1,0.8,-1.3376,4
8660,CA-2016-153185,MH-17620,OFF-PA-10002246,945,950,79,2,30.96,6,0.2,11.223,5
8661,CA-2017-124765,HZ-14950,FUR-BO-10003965,1393,1398,3,2,723.92,5,0.2,-81.441,5
8662,CA-2015-131856,JG-15160,FUR-FU-10000175,475,480,13,2,21.968,4,0.6,-15.9268,5
8663,CA-2015-131856,JG-15160,TEC-PH-10001336,475,480,13,2,619.152,6,0.2,69.6546,5
8664,CA-2015-131856,JG-15160,OFF-PA-10001954,475,480,13,2,127.904,7,0.2,41.5688,5
8665,CA-2017-126634,AB-10165,FUR-FU-10004973,1153,1155,441,1,94.2,5,0.0,39.564,2
8666,CA-2016-118500,HJ-14875,OFF-SU-10004231,1020,1021,9,3,49.5,5,0.0,13.365,1
8667,CA-2016-163951,CJ-11875,OFF-AR-10004269,1063,1066,11,3,16.52,5,0.2,1.652,3
8668,CA-2016-149916,ED-13885,OFF-BI-10004002,1055,1057,5,1,55.36,4,0.2,19.376,2
8669,CA-2016-149916,ED-13885,TEC-MA-10000752,1055,1057,5,1,11.56,1,0.2,3.757,2
8670,CA-2015-158918,AI-10855,OFF-PA-10004947,692,697,2,1,17.12,4,0.0,7.704,5
8671,US-2014-159611,KB-16315,FUR-FU-10004904,350,355,154,1,182.352,3,0.2,-18.2352,5
8672,US-2014-159611,KB-16315,OFF-ST-10002790,350,355,154,1,118.16,2,0.2,-25.109,5
8673,CA-2017-163265,JS-16030,OFF-FA-10004854,1111,1116,54,2,18.368,2,0.2,6.1992,5
8674,CA-2017-163265,JS-16030,FUR-CH-10004063,1111,1116,54,2,600.558,3,0.3,-8.5794,5
8675,CA-2017-163265,JS-16030,OFF-ST-10000642,1111,1116,54,2,50.352,3,0.2,-8.1822,5
8676,CA-2017-163265,JS-16030,OFF-AR-10004078,1111,1116,54,2,28.032,6,0.2,3.504,5
8677,CA-2017-163265,JS-16030,FUR-FU-10004270,1111,1116,54,2,7.692,1,0.6,-3.6537,5
8678,CA-2017-141705,PO-18850,FUR-TA-10004607,1361,1363,582,3,517.405,5,0.3,-81.3065,2
8679,CA-2016-112739,RD-19810,OFF-BI-10001132,944,949,13,1,8.608,8,0.8,-13.3424,5
8680,CA-2016-112739,RD-19810,TEC-AC-10001714,944,949,13,1,159.56,5,0.2,33.9065,5
8681,CA-2016-143805,JD-15895,OFF-AP-10002945,1034,1036,170,1,2104.55,7,0.0,694.5015,2
8682,CA-2016-143805,JD-15895,OFF-SU-10004664,1034,1036,170,1,40.7,5,0.0,11.803,2
8683,CA-2014-133634,SR-20740,TEC-AC-10002550,298,303,86,2,47.79,3,0.0,16.2486,5
8684,CA-2017-101665,TZ-21580,OFF-AR-10002335,1393,1399,9,2,5.16,2,0.0,1.3416,6
8685,CA-2016-155446,TN-21040,TEC-AC-10001445,1049,1056,74,2,21.21,7,0.0,4.4541,7
8686,CA-2017-137323,PW-19030,OFF-ST-10003996,1382,1386,264,1,96.36,6,0.0,25.0536,4
8687,CA-2016-144015,AH-10075,OFF-SU-10003505,877,877,2,4,231.72,2,0.0,11.586,0
8688,CA-2016-144015,AH-10075,OFF-FA-10000624,877,877,2,4,17.9,5,0.0,8.95,0
8689,CA-2016-144015,AH-10075,OFF-PA-10002870,877,877,2,4,12.48,2,0.0,5.616,0
8690,CA-2014-101427,AY-10555,OFF-AR-10002257,349,353,11,2,8.016,3,0.2,1.1022,4
8691,CA-2016-136770,SP-20650,TEC-PH-10003580,925,929,61,2,259.896,2,0.4,-56.3108,4
8692,CA-2016-136770,SP-20650,TEC-PH-10001530,925,929,61,2,247.188,2,0.4,-49.4376,4
8693,CA-2016-136770,SP-20650,TEC-AC-10000420,925,929,61,2,279.96,5,0.2,48.993,4
8694,CA-2016-118311,ED-13885,TEC-AC-10000892,996,1000,9,2,450.0,5,0.0,162.0,4
8695,US-2014-112795,CR-12625,OFF-PA-10001934,224,229,410,1,19.44,3,0.0,9.5256,5
8696,CA-2017-127096,CS-12400,FUR-TA-10003473,1322,1324,9,1,300.904,1,0.2,11.2839,2
8697,CA-2017-119284,TS-21205,TEC-PH-10001051,1230,1235,368,2,239.976,3,0.2,26.9973,5
8698,CA-2017-119284,TS-21205,FUR-FU-10004351,1230,1235,368,2,31.168,4,0.2,9.3504,5
8699,CA-2017-119284,TS-21205,FUR-TA-10004152,1230,1235,368,2,120.96,2,0.4,-28.224,5
8700,CA-2017-119284,TS-21205,TEC-PH-10000560,1230,1235,368,2,2239.936,8,0.2,223.9936,5
8701,CA-2017-119284,TS-21205,OFF-AP-10004249,1230,1235,368,2,76.608,8,0.2,6.7032,5
8702,CA-2017-119284,TS-21205,OFF-ST-10001490,1230,1235,368,2,142.776,1,0.2,17.847,5
8703,CA-2017-119284,TS-21205,OFF-PA-10000312,1230,1235,368,2,91.36,5,0.2,29.692,5
8704,CA-2015-133494,RP-19390,OFF-AP-10002906,404,408,11,2,3.552,2,0.2,0.444,4
8705,CA-2016-111318,IL-15100,TEC-PH-10004100,903,906,13,3,115.136,8,0.2,11.5136,3
8706,US-2014-132745,NF-18475,OFF-FA-10000254,263,267,218,2,4.71,1,0.0,0.0,4
8707,CA-2014-146815,PP-18955,FUR-CH-10004289,240,245,21,2,172.764,2,0.1,13.4372,5
8708,CA-2014-146815,PP-18955,OFF-AR-10003469,240,245,21,2,3.52,2,0.0,1.6896,5
8709,CA-2014-119144,JD-16150,TEC-PH-10004188,309,311,2,3,79.968,4,0.2,-17.9928,2
8710,CA-2014-119144,JD-16150,FUR-BO-10004015,309,311,2,3,305.9745,3,0.15,25.1979,2
8711,CA-2014-119144,JD-16150,OFF-ST-10000991,309,311,2,3,344.91,3,0.0,10.3473,2
8712,CA-2014-105648,EJ-14155,FUR-TA-10002958,55,59,74,2,626.352,3,0.2,-23.4882,4
8713,US-2015-145422,PW-19240,FUR-BO-10002213,675,679,9,2,359.499,3,0.15,-29.6058,4
8714,CA-2017-136623,TS-21430,TEC-PH-10000004,1256,1261,74,2,71.952,6,0.2,5.3964,5
8715,CA-2017-136623,TS-21430,OFF-BI-10003708,1256,1261,74,2,29.8,5,0.2,9.3125,5
8716,CA-2017-121678,BM-11650,OFF-BI-10002949,1384,1388,583,1,1.824,1,0.7,-1.3984,4
8717,CA-2016-120824,AW-10930,OFF-AP-10001242,863,867,13,1,64.384,4,0.8,-160.96,4
8718,CA-2016-120824,AW-10930,FUR-FU-10001424,863,867,13,1,6.984,2,0.6,-4.5396,4
8719,CA-2016-120824,AW-10930,OFF-AR-10003469,863,867,13,1,11.264,8,0.2,3.9424,4
8720,CA-2016-120824,AW-10930,OFF-PA-10000232,863,867,13,1,15.552,3,0.2,5.6376,4
8721,CA-2016-120824,AW-10930,FUR-CH-10000229,863,867,13,1,379.372,2,0.3,-119.2312,4
8722,CA-2016-120824,AW-10930,OFF-ST-10002562,863,867,13,1,67.536,9,0.2,6.7536,4
8723,CA-2016-120824,AW-10930,OFF-BI-10001525,863,867,13,1,1.524,2,0.8,-2.667,4
8724,US-2016-135209,MH-17290,OFF-PA-10002986,1062,1064,107,1,37.408,7,0.2,13.0928,2
8725,US-2016-135209,MH-17290,OFF-PA-10000143,1062,1064,107,1,25.344,6,0.2,8.8704,2
8726,CA-2017-148145,SW-20275,OFF-AR-10003752,1141,1146,5,2,46.2,4,0.0,21.252,5
8727,CA-2015-103870,SP-20860,TEC-AC-10002370,699,703,92,2,4.728,3,0.2,0.7092,4
